event_id,organization_id,user_id,feature_category,event_type,event_date,event_timestamp
EVT-0004420,ORG-0043,USR-00481,scorecards,scorecard_updated,2024-09-02,2024-09-02 15:14:05
EVT-0006886,ORG-0070,USR-00690,meetings,meeting_completed,2025-04-07,2025-04-07 12:23:44
EVT-0010727,ORG-0117,USR-01157,rocks,rock_completed,2023-05-30,2023-05-30 05:03:11
EVT-0005607,ORG-0055,USR-00593,meetings,meeting_created,2026-02-13,2026-02-13 09:25:03
EVT-0013232,ORG-0157,USR-01501,issues,issue_created,2025-05-30,2025-05-30 17:02:06
EVT-0004535,ORG-0043,USR-00488,scorecards,scorecard_updated,2025-09-22,2025-09-22 13:21:35
EVT-0005958,ORG-0062,USR-00652,headlines,headline_created,2023-10-17,2023-10-17 15:20:22
EVT-0006415,ORG-0064,USR-00663,headlines,headline_created,2025-03-11,2025-03-11 08:05:10
EVT-0013421,ORG-0158,USR-01503,rocks,rock_updated,2026-01-08,2026-01-08 06:36:43
EVT-0003685,ORG-0033,USR-00377,issues,issue_resolved,2025-05-16,2025-05-16 17:05:36
EVT-0008897,ORG-0094,USR-00903,scorecards,scorecard_score_entered,2024-04-28,2024-04-28 20:04:40
EVT-0012149,ORG-0142,USR-01348,rocks,rock_created,2023-09-28,2023-09-28 13:44:09
EVT-0013331,ORG-0158,USR-01507,scorecards,scorecard_score_entered,2025-04-01,2025-04-01 11:25:38
EVT-0008412,ORG-0091,USR-00858,issues,issue_created,2025-01-11,2025-01-11 12:31:15
EVT-0007516,ORG-0078,USR-00747,rocks,rock_created,2025-03-19,2025-03-19 09:20:15
EVT-0010664,ORG-0116,USR-01127,todos,todo_completed,2025-03-14,2025-03-14 14:00:14
EVT-0016221,ORG-0198,USR-01932,meetings,meeting_created,2024-12-05,2024-12-05 15:33:54
EVT-0015674,ORG-0192,USR-01860,scorecards,scorecard_score_entered,2024-10-30,2024-10-30 10:28:31
EVT-0004910,ORG-0048,USR-00522,rocks,rock_updated,2025-08-23,2025-08-23 13:07:12
EVT-0005642,ORG-0056,USR-00602,issues,issue_created,2025-06-11,2025-06-11 05:42:59
EVT-0009739,ORG-0103,USR-01006,issues,issue_resolved,2025-09-08,2025-09-08 06:40:55
EVT-0008930,ORG-0094,USR-00905,headlines,headline_created,2024-09-06,2024-09-06 15:46:03
EVT-0014451,ORG-0175,USR-01712,rocks,rock_created,2026-02-07,2026-02-07 02:45:20
EVT-0003406,ORG-0033,USR-00393,issues,issue_resolved,2023-12-08,2023-12-08 15:12:41
EVT-0001729,ORG-0021,USR-00195,rocks,rock_created,2025-12-06,2025-12-06 11:50:37
EVT-0001332,ORG-0013,USR-00141,scorecards,scorecard_updated,2025-11-21,2025-11-21 09:50:14
EVT-0011661,ORG-0138,USR-01311,issues,issue_resolved,2023-07-17,2023-07-17 13:23:03
EVT-0010295,ORG-0113,USR-01091,headlines,headline_created,2024-09-26,2024-09-26 11:17:47
EVT-0000967,ORG-0010,USR-00100,issues,issue_created,2023-06-27,2023-06-27 09:59:50
EVT-0000808,ORG-0008,USR-00092,scorecards,scorecard_updated,2024-10-28,2024-10-28 12:20:31
EVT-0006709,ORG-0069,USR-00686,issues,issue_created,2025-04-08,2025-04-08 23:51:58
EVT-0013687,ORG-0163,USR-01553,scorecards,scorecard_score_entered,2023-12-12,2023-12-12 08:32:31
EVT-0003609,ORG-0033,USR-00371,issues,issue_resolved,2024-12-21,2024-12-21 16:20:47
EVT-0004461,ORG-0043,USR-00481,scorecards,scorecard_score_entered,2025-01-05,2025-01-05 06:06:57
EVT-0014439,ORG-0175,USR-01715,rocks,rock_created,2025-12-04,2025-12-04 09:59:17
EVT-0014300,ORG-0171,USR-01650,rocks,rock_completed,2024-05-07,2024-05-07 16:16:16
EVT-0015195,ORG-0185,USR-01813,todos,todo_created,2025-12-27,2025-12-27 16:13:46
EVT-0006059,ORG-0062,USR-00648,meetings,meeting_created,2024-05-25,2024-05-25 17:47:01
EVT-0012700,ORG-0149,USR-01442,headlines,headline_created,2024-04-01,2024-04-01 08:11:32
EVT-0010624,ORG-0115,USR-01120,headlines,headline_created,2025-02-10,2025-02-10 10:06:04
EVT-0008950,ORG-0094,USR-00905,scorecards,scorecard_updated,2024-12-17,2024-12-17 15:10:54
EVT-0015576,ORG-0191,USR-01852,rocks,rock_created,2024-11-13,2024-11-13 15:30:09
EVT-0009239,ORG-0097,USR-00945,meetings,meeting_created,2025-05-11,2025-05-11 09:43:04
EVT-0016019,ORG-0196,USR-01897,rocks,rock_completed,2025-03-11,2025-03-11 07:40:45
EVT-0006114,ORG-0062,USR-00643,headlines,headline_created,2024-10-31,2024-10-31 14:24:47
EVT-0007029,ORG-0071,USR-00722,headlines,headline_created,2025-07-17,2025-07-17 03:00:47
EVT-0008656,ORG-0092,USR-00875,issues,issue_created,2025-03-18,2025-03-18 08:51:09
EVT-0006029,ORG-0062,USR-00632,scorecards,scorecard_score_entered,2024-03-29,2024-03-29 17:05:53
EVT-0011899,ORG-0138,USR-01328,rocks,rock_created,2026-02-07,2026-02-07 13:02:38
EVT-0011236,ORG-0127,USR-01215,scorecards,scorecard_updated,2024-11-03,2024-11-03 15:14:32
EVT-0014372,ORG-0172,USR-01665,headlines,headline_created,2025-08-22,2025-08-22 04:52:21
EVT-0012484,ORG-0144,USR-01368,todos,todo_created,2025-03-26,2025-03-26 15:18:26
EVT-0002445,ORG-0027,USR-00295,headlines,headline_created,2024-08-10,2024-08-10 09:17:32
EVT-0004041,ORG-0037,USR-00403,meetings,meeting_created,2025-09-10,2025-09-10 10:19:57
EVT-0015160,ORG-0184,USR-01804,headlines,headline_created,2025-04-12,2025-04-12 05:44:26
EVT-0005210,ORG-0053,USR-00581,meetings,meeting_completed,2023-08-10,2023-08-10 12:35:42
EVT-0008767,ORG-0093,USR-00887,todos,todo_created,2025-03-02,2025-03-02 09:08:49
EVT-0003126,ORG-0031,USR-00350,todos,todo_completed,2025-01-30,2025-01-30 03:23:44
EVT-0004034,ORG-0037,USR-00409,meetings,meeting_created,2025-06-16,2025-06-16 08:02:50
EVT-0011154,ORG-0122,USR-01198,issues,issue_created,2026-02-06,2026-02-06 17:42:15
EVT-0003789,ORG-0033,USR-00391,meetings,meeting_created,2026-01-14,2026-01-14 17:58:38
EVT-0006123,ORG-0062,USR-00636,headlines,headline_created,2024-10-29,2024-10-29 18:40:24
EVT-0001425,ORG-0016,USR-00177,issues,issue_created,2024-01-18,2024-01-18 17:25:14
EVT-0002518,ORG-0028,USR-00300,todos,todo_created,2024-04-09,2024-04-09 11:26:38
EVT-0014670,ORG-0179,USR-01746,headlines,headline_created,2023-09-15,2023-09-15 22:25:42
EVT-0010258,ORG-0113,USR-01090,headlines,headline_created,2023-08-28,2023-08-28 11:57:24
EVT-0012228,ORG-0142,USR-01344,issues,issue_created,2024-08-01,2024-08-01 17:48:35
EVT-0012759,ORG-0149,USR-01445,meetings,meeting_created,2025-11-14,2025-11-14 21:11:18
EVT-0004588,ORG-0043,USR-00490,scorecards,scorecard_score_entered,2026-02-12,2026-02-12 08:52:59
EVT-0016590,ORG-0059,USR-00620,rocks,rock_created,2025-10-21,2025-10-21 14:28:14
EVT-0015827,ORG-0194,USR-01883,rocks,rock_updated,2025-06-18,2025-06-18 13:19:41
EVT-0013525,ORG-0159,USR-01530,todos,todo_completed,2025-08-01,2025-08-01 16:38:50
EVT-0004299,ORG-0042,USR-00471,meetings,meeting_completed,2024-07-23,2024-07-23 14:18:36
EVT-0004799,ORG-0047,USR-00519,todos,todo_completed,2024-11-30,2024-11-30 11:17:54
EVT-0010625,ORG-0115,USR-01120,scorecards,scorecard_score_entered,2025-02-05,2025-02-05 13:41:15
EVT-0003114,ORG-0031,USR-00348,scorecards,scorecard_updated,2024-11-24,2024-11-24 10:37:26
EVT-0004617,ORG-0044,USR-00508,scorecards,scorecard_score_entered,2025-09-09,2025-09-09 13:03:06
EVT-0008228,ORG-0087,USR-00822,headlines,headline_created,2026-02-24,2026-02-24 10:08:17
EVT-0001300,ORG-0013,USR-00146,issues,issue_resolved,2025-03-09,2025-03-09 16:42:37
EVT-0014013,ORG-0168,USR-01612,headlines,headline_created,2025-02-19,2025-02-19 11:08:55
EVT-0009982,ORG-0104,USR-01027,meetings,meeting_completed,2025-11-22,2025-11-22 16:52:34
EVT-0000012,ORG-0001,USR-00018,meetings,meeting_created,2024-05-16,2024-05-16 10:16:13
EVT-0003926,ORG-0035,USR-00396,todos,todo_completed,2024-06-08,2024-06-08 01:33:37
EVT-0009714,ORG-0102,USR-00999,headlines,headline_created,2025-07-18,2025-07-18 10:08:38
EVT-0010790,ORG-0117,USR-01134,headlines,headline_created,2024-03-14,2024-03-14 02:03:41
EVT-0005453,ORG-0053,USR-00564,scorecards,scorecard_score_entered,2025-11-28,2025-11-28 06:11:35
EVT-0011255,ORG-0127,USR-01214,todos,todo_completed,2025-06-30,2025-06-30 14:25:51
EVT-0006808,ORG-0070,USR-00708,todos,todo_completed,2024-08-02,2024-08-02 15:49:34
EVT-0000388,ORG-0004,USR-00040,scorecards,scorecard_updated,2024-03-13,2024-03-13 12:16:55
EVT-0007523,ORG-0078,USR-00749,todos,todo_completed,2025-04-27,2025-04-27 17:24:54
EVT-0000771,ORG-0006,USR-00062,issues,issue_created,2025-08-23,2025-08-23 13:35:02
EVT-0013807,ORG-0163,USR-01556,headlines,headline_created,2026-01-16,2026-01-16 10:02:45
EVT-0015259,ORG-0187,USR-01818,meetings,meeting_created,2025-07-26,2025-07-26 11:35:07
EVT-0000623,ORG-0005,USR-00050,meetings,meeting_completed,2025-05-25,2025-05-25 15:01:00
EVT-0015978,ORG-0196,USR-01898,meetings,meeting_completed,2024-01-15,2024-01-15 16:57:51
EVT-0002362,ORG-0026,USR-00292,headlines,headline_created,2025-03-26,2025-03-26 08:50:59
EVT-0001576,ORG-0017,USR-00180,issues,issue_created,2026-02-08,2026-02-08 08:57:48
EVT-0016514,ORG-0071,USR-00729,meetings,meeting_created,2025-07-25,2025-07-25 17:54:36
EVT-0011835,ORG-0138,USR-01315,meetings,meeting_created,2025-05-09,2025-05-09 17:05:12
EVT-0004292,ORG-0042,USR-00469,meetings,meeting_completed,2024-04-11,2024-04-11 09:04:52
EVT-0006127,ORG-0062,USR-00642,meetings,meeting_completed,2024-11-13,2024-11-13 08:21:44
EVT-0005212,ORG-0053,USR-00572,headlines,headline_created,2023-08-04,2023-08-04 17:02:48
EVT-0013151,ORG-0155,USR-01477,issues,issue_created,2025-10-26,2025-10-26 15:43:50
EVT-0010956,ORG-0119,USR-01160,headlines,headline_created,2025-03-16,2025-03-16 11:56:01
EVT-0005568,ORG-0054,USR-00590,scorecards,scorecard_updated,2025-09-28,2025-09-28 08:45:26
EVT-0003749,ORG-0033,USR-00370,scorecards,scorecard_updated,2025-10-19,2025-10-19 06:40:36
EVT-0002822,ORG-0029,USR-00325,todos,todo_created,2025-02-02,2025-02-02 07:36:50
EVT-0000276,ORG-0002,USR-00029,todos,todo_completed,2025-05-28,2025-05-28 08:41:50
EVT-0009644,ORG-0101,USR-00977,meetings,meeting_created,2026-01-19,2026-01-19 12:56:06
EVT-0007025,ORG-0071,USR-00724,scorecards,scorecard_score_entered,2025-07-29,2025-07-29 17:48:16
EVT-0014400,ORG-0172,USR-01668,headlines,headline_created,2026-01-23,2026-01-23 17:01:38
EVT-0005780,ORG-0059,USR-00617,rocks,rock_created,2025-01-06,2025-01-06 15:34:57
EVT-0011572,ORG-0136,USR-01285,meetings,meeting_completed,2025-02-28,2025-02-28 15:06:02
EVT-0011974,ORG-0139,USR-01333,rocks,rock_created,2025-01-02,2025-01-02 11:33:31
EVT-0003792,ORG-0033,USR-00374,rocks,rock_updated,2026-01-21,2026-01-21 08:57:07
EVT-0008836,ORG-0093,USR-00884,headlines,headline_created,2025-11-29,2025-11-29 21:53:19
EVT-0004655,ORG-0045,USR-00513,scorecards,scorecard_score_entered,2024-12-19,2024-12-19 12:25:02
EVT-0009904,ORG-0104,USR-01029,todos,todo_created,2025-02-04,2025-02-04 17:44:14
EVT-0009115,ORG-0095,USR-00910,headlines,headline_created,2025-07-14,2025-07-14 13:43:47
EVT-0012622,ORG-0146,USR-01396,rocks,rock_completed,2026-02-16,2026-02-16 10:09:11
EVT-0015359,ORG-0188,USR-01819,rocks,rock_updated,2026-01-18,2026-01-18 09:34:52
EVT-0009553,ORG-0101,USR-00992,issues,issue_created,2024-12-15,2024-12-15 12:15:28
EVT-0004282,ORG-0041,USR-00456,rocks,rock_updated,2026-02-06,2026-02-06 08:22:18
EVT-0008340,ORG-0090,USR-00840,scorecards,scorecard_score_entered,2025-05-03,2025-05-03 12:33:06
EVT-0011844,ORG-0138,USR-01332,meetings,meeting_created,2025-06-06,2025-06-06 07:21:30
EVT-0001641,ORG-0019,USR-00187,headlines,headline_created,2025-11-03,2025-11-03 14:27:26
EVT-0014258,ORG-0170,USR-01643,scorecards,scorecard_score_entered,2026-01-02,2026-01-02 22:02:06
EVT-0005763,ORG-0057,USR-00605,rocks,rock_updated,2026-02-26,2026-02-26 10:01:57
EVT-0011228,ORG-0127,USR-01215,todos,todo_completed,2024-10-30,2024-10-30 10:24:11
EVT-0010323,ORG-0113,USR-01089,meetings,meeting_completed,2025-07-21,2025-07-21 19:49:39
EVT-0000405,ORG-0004,USR-00041,scorecards,scorecard_updated,2024-09-01,2024-09-01 14:16:48
EVT-0006212,ORG-0062,USR-00652,meetings,meeting_completed,2025-05-26,2025-05-26 17:08:06
EVT-0004360,ORG-0042,USR-00471,headlines,headline_created,2025-12-01,2025-12-01 08:48:53
EVT-0009213,ORG-0096,USR-00916,headlines,headline_created,2025-10-05,2025-10-05 16:09:57
EVT-0009441,ORG-0101,USR-00988,issues,issue_resolved,2023-11-18,2023-11-18 13:53:48
EVT-0016508,ORG-0155,USR-01470,rocks,rock_created,2025-01-11,2025-01-11 10:29:22
EVT-0006226,ORG-0062,USR-00647,scorecards,scorecard_score_entered,2025-06-15,2025-06-15 12:27:44
EVT-0006551,ORG-0066,USR-00672,meetings,meeting_created,2024-09-02,2024-09-02 13:44:29
EVT-0001967,ORG-0024,USR-00276,scorecards,scorecard_score_entered,2023-11-07,2023-11-07 08:20:25
EVT-0003623,ORG-0033,USR-00386,meetings,meeting_created,2025-01-08,2025-01-08 13:40:43
EVT-0003737,ORG-0033,USR-00373,meetings,meeting_completed,2025-09-19,2025-09-19 09:06:36
EVT-0015569,ORG-0191,USR-01847,issues,issue_created,2024-09-05,2024-09-05 12:54:36
EVT-0008174,ORG-0087,USR-00826,rocks,rock_created,2024-08-20,2024-08-20 14:13:03
EVT-0010172,ORG-0111,USR-01075,issues,issue_created,2024-11-15,2024-11-15 04:26:38
EVT-0009862,ORG-0104,USR-01018,todos,todo_completed,2024-10-20,2024-10-20 08:24:21
EVT-0002294,ORG-0025,USR-00284,headlines,headline_created,2024-06-11,2024-06-11 16:25:19
EVT-0013219,ORG-0157,USR-01499,headlines,headline_created,2025-02-20,2025-02-20 11:37:01
EVT-0000970,ORG-0010,USR-00099,scorecards,scorecard_score_entered,2023-08-30,2023-08-30 11:50:10
EVT-0015105,ORG-0183,USR-01800,headlines,headline_created,2025-01-10,2025-01-10 12:08:56
EVT-0011692,ORG-0138,USR-01330,scorecards,scorecard_score_entered,2023-11-14,2023-11-14 11:52:46
EVT-0002426,ORG-0027,USR-00293,meetings,meeting_created,2023-12-30,2023-12-30 11:16:43
EVT-0008188,ORG-0087,USR-00826,meetings,meeting_created,2025-02-21,2025-02-21 14:01:26
EVT-0011396,ORG-0133,USR-01249,issues,issue_created,2026-02-17,2026-02-17 15:19:28
EVT-0013705,ORG-0163,USR-01560,rocks,rock_created,2024-02-04,2024-02-04 15:12:42
EVT-0010875,ORG-0117,USR-01133,rocks,rock_completed,2025-08-18,2025-08-18 16:19:28
EVT-0008430,ORG-0091,USR-00851,issues,issue_created,2025-02-02,2025-02-02 16:51:55
EVT-0016739,ORG-0005,USR-00055,todos,todo_created,2025-09-19,2025-09-19 11:53:22
EVT-0011001,ORG-0120,USR-01182,meetings,meeting_completed,2025-07-13,2025-07-13 17:36:51
EVT-0000172,ORG-0002,USR-00028,todos,todo_created,2024-04-09,2024-04-09 17:12:04
EVT-0013561,ORG-0160,USR-01542,todos,todo_created,2024-07-31,2024-07-31 14:40:31
EVT-0000439,ORG-0004,USR-00041,scorecards,scorecard_updated,2025-07-08,2025-07-08 05:26:13
EVT-0016104,ORG-0198,USR-01934,headlines,headline_created,2023-09-06,2023-09-06 05:38:06
EVT-0002283,ORG-0024,USR-00262,todos,todo_completed,2026-02-21,2026-02-21 11:15:59
EVT-0016119,ORG-0198,USR-01947,rocks,rock_completed,2023-11-27,2023-11-27 14:24:43
EVT-0001480,ORG-0016,USR-00178,meetings,meeting_completed,2025-10-29,2025-10-29 15:29:29
EVT-0015526,ORG-0190,USR-01831,rocks,rock_updated,2026-02-24,2026-02-24 09:15:46
EVT-0001557,ORG-0017,USR-00180,issues,issue_resolved,2025-06-29,2025-06-29 08:49:22
EVT-0012707,ORG-0149,USR-01445,meetings,meeting_completed,2024-05-09,2024-05-09 11:56:44
EVT-0009821,ORG-0104,USR-01014,todos,todo_created,2024-05-01,2024-05-01 12:02:37
EVT-0015654,ORG-0191,USR-01849,scorecards,scorecard_score_entered,2025-12-05,2025-12-05 12:04:11
EVT-0011950,ORG-0139,USR-01333,rocks,rock_updated,2024-06-19,2024-06-19 19:52:10
EVT-0006984,ORG-0071,USR-00729,scorecards,scorecard_updated,2025-01-01,2025-01-01 15:46:50
EVT-0004614,ORG-0044,USR-00499,issues,issue_created,2025-08-22,2025-08-22 17:32:28
EVT-0006247,ORG-0062,USR-00639,todos,todo_created,2025-07-28,2025-07-28 09:01:34
EVT-0015537,ORG-0191,USR-01842,headlines,headline_created,2024-05-29,2024-05-29 10:45:11
EVT-0002896,ORG-0029,USR-00317,rocks,rock_updated,2025-11-17,2025-11-17 14:20:49
EVT-0010115,ORG-0109,USR-01067,rocks,rock_completed,2025-05-17,2025-05-17 10:35:45
EVT-0008418,ORG-0091,USR-00854,todos,todo_completed,2025-01-22,2025-01-22 12:05:09
EVT-0007065,ORG-0071,USR-00721,scorecards,scorecard_updated,2025-10-05,2025-10-05 14:31:36
EVT-0000641,ORG-0005,USR-00043,todos,todo_created,2025-07-10,2025-07-10 00:09:40
EVT-0014760,ORG-0179,USR-01748,issues,issue_created,2025-02-20,2025-02-20 10:52:12
EVT-0000488,ORG-0005,USR-00046,rocks,rock_updated,2023-10-16,2023-10-16 12:11:17
EVT-0009867,ORG-0104,USR-01032,rocks,rock_completed,2024-10-26,2024-10-26 15:44:09
EVT-0000827,ORG-0008,USR-00093,issues,issue_resolved,2024-12-08,2024-12-08 10:34:00
EVT-0005400,ORG-0053,USR-00580,headlines,headline_created,2025-05-03,2025-05-03 16:31:28
EVT-0015039,ORG-0182,USR-01783,todos,todo_completed,2024-12-21,2024-12-21 17:39:47
EVT-0004372,ORG-0043,USR-00490,scorecards,scorecard_score_entered,2024-04-15,2024-04-15 00:13:42
EVT-0000625,ORG-0005,USR-00049,todos,todo_completed,2025-05-05,2025-05-05 14:56:30
EVT-0012164,ORG-0142,USR-01354,rocks,rock_updated,2023-11-05,2023-11-05 11:56:51
EVT-0005924,ORG-0062,USR-00636,todos,todo_created,2023-07-03,2023-07-03 13:05:48
EVT-0006883,ORG-0070,USR-00687,rocks,rock_completed,2025-04-04,2025-04-04 09:37:57
EVT-0015457,ORG-0190,USR-01827,rocks,rock_completed,2025-04-30,2025-04-30 17:24:29
EVT-0012988,ORG-0152,USR-01460,headlines,headline_created,2025-12-20,2025-12-20 12:00:51
EVT-0016698,ORG-0037,USR-00405,issues,issue_created,2025-11-17,2025-11-17 14:10:36
EVT-0001207,ORG-0012,USR-00132,scorecards,scorecard_updated,2025-01-24,2025-01-24 11:33:53
EVT-0003140,ORG-0031,USR-00352,rocks,rock_completed,2025-04-03,2025-04-03 17:00:41
EVT-0016588,ORG-0092,USR-00867,issues,issue_resolved,2025-08-23,2025-08-23 13:39:53
EVT-0002021,ORG-0024,USR-00259,rocks,rock_updated,2024-04-05,2024-04-05 12:56:49
EVT-0005436,ORG-0053,USR-00564,rocks,rock_completed,2025-09-10,2025-09-10 09:03:54
EVT-0003025,ORG-0030,USR-00330,todos,todo_completed,2025-04-17,2025-04-17 21:45:14
EVT-0012429,ORG-0144,USR-01369,todos,todo_created,2023-09-13,2023-09-13 02:13:07
EVT-0012390,ORG-0143,USR-01361,issues,issue_created,2025-05-07,2025-05-07 15:04:47
EVT-0003407,ORG-0033,USR-00386,rocks,rock_updated,2023-12-26,2023-12-26 11:16:46
EVT-0003332,ORG-0033,USR-00384,issues,issue_resolved,2023-10-24,2023-10-24 09:16:22
EVT-0015488,ORG-0190,USR-01834,meetings,meeting_completed,2025-07-16,2025-07-16 16:28:25
EVT-0006102,ORG-0062,USR-00638,scorecards,scorecard_score_entered,2024-09-16,2024-09-16 16:54:31
EVT-0010118,ORG-0109,USR-01063,headlines,headline_created,2025-06-15,2025-06-15 17:05:29
EVT-0012202,ORG-0142,USR-01354,issues,issue_resolved,2024-04-22,2024-04-22 11:38:14
EVT-0003529,ORG-0033,USR-00373,rocks,rock_created,2024-06-24,2024-06-24 19:55:02
EVT-0009562,ORG-0101,USR-00982,meetings,meeting_completed,2025-02-20,2025-02-20 18:30:36
EVT-0002115,ORG-0024,USR-00259,scorecards,scorecard_score_entered,2024-12-16,2024-12-16 16:38:18
EVT-0012774,ORG-0150,USR-01450,meetings,meeting_created,2023-08-02,2023-08-02 14:52:49
EVT-0000749,ORG-0006,USR-00061,issues,issue_resolved,2025-02-26,2025-02-26 11:45:12
EVT-0015043,ORG-0182,USR-01786,rocks,rock_completed,2025-01-17,2025-01-17 09:11:12
EVT-0006304,ORG-0062,USR-00633,meetings,meeting_created,2025-11-18,2025-11-18 15:17:02
EVT-0014638,ORG-0178,USR-01735,scorecards,scorecard_updated,2026-02-03,2026-02-03 08:30:45
EVT-0007708,ORG-0081,USR-00784,scorecards,scorecard_score_entered,2024-08-24,2024-08-24 13:20:44
EVT-0006835,ORG-0070,USR-00699,scorecards,scorecard_score_entered,2024-11-29,2024-11-29 08:57:41
EVT-0004042,ORG-0037,USR-00405,rocks,rock_updated,2025-09-30,2025-09-30 08:05:45
EVT-0000274,ORG-0002,USR-00032,headlines,headline_created,2025-05-16,2025-05-16 11:12:03
EVT-0009795,ORG-0104,USR-01038,todos,todo_created,2024-02-06,2024-02-06 09:29:24
EVT-0001742,ORG-0022,USR-00223,scorecards,scorecard_score_entered,2026-01-15,2026-01-15 09:24:51
EVT-0004605,ORG-0044,USR-00502,scorecards,scorecard_score_entered,2025-07-30,2025-07-30 17:15:21
EVT-0001044,ORG-0010,USR-00101,issues,issue_resolved,2025-06-13,2025-06-13 16:54:39
EVT-0013278,ORG-0158,USR-01526,todos,todo_created,2024-12-06,2024-12-06 12:20:24
EVT-0006485,ORG-0065,USR-00670,issues,issue_created,2024-10-31,2024-10-31 11:41:17
EVT-0015514,ORG-0190,USR-01833,todos,todo_created,2025-11-05,2025-11-05 08:22:33
EVT-0010612,ORG-0115,USR-01120,scorecards,scorecard_updated,2024-09-23,2024-09-23 17:36:25
EVT-0013186,ORG-0155,USR-01473,rocks,rock_updated,2026-02-26,2026-02-26 21:58:21
EVT-0003608,ORG-0033,USR-00387,rocks,rock_updated,2024-12-25,2024-12-25 14:51:16
EVT-0016724,ORG-0177,USR-01724,todos,todo_created,2025-01-20,2025-01-20 15:51:01
EVT-0012794,ORG-0150,USR-01451,todos,todo_created,2023-12-28,2023-12-28 12:04:31
EVT-0003660,ORG-0033,USR-00386,todos,todo_completed,2025-04-15,2025-04-15 15:33:06
EVT-0006838,ORG-0070,USR-00687,todos,todo_created,2024-11-21,2024-11-21 14:39:34
EVT-0008084,ORG-0084,USR-00815,headlines,headline_created,2025-12-02,2025-12-02 16:08:42
EVT-0013935,ORG-0167,USR-01594,todos,todo_created,2024-06-13,2024-06-13 00:30:47
EVT-0010692,ORG-0116,USR-01125,rocks,rock_created,2025-07-09,2025-07-09 09:06:53
EVT-0008002,ORG-0082,USR-00805,headlines,headline_created,2024-10-12,2024-10-12 11:09:22
EVT-0006122,ORG-0062,USR-00637,meetings,meeting_completed,2024-10-28,2024-10-28 10:23:07
EVT-0016685,ORG-0101,USR-00981,meetings,meeting_created,2024-01-11,2024-01-11 10:36:03
EVT-0003481,ORG-0033,USR-00390,meetings,meeting_created,2024-03-28,2024-03-28 17:40:34
EVT-0007372,ORG-0077,USR-00745,scorecards,scorecard_updated,2023-10-04,2023-10-04 15:30:47
EVT-0002306,ORG-0025,USR-00283,scorecards,scorecard_score_entered,2024-09-17,2024-09-17 10:41:29
EVT-0009479,ORG-0101,USR-00975,issues,issue_resolved,2024-03-20,2024-03-20 08:25:17
EVT-0007300,ORG-0075,USR-00740,scorecards,scorecard_score_entered,2025-12-07,2025-12-07 10:10:55
EVT-0012337,ORG-0142,USR-01354,todos,todo_completed,2025-11-30,2025-11-30 21:11:15
EVT-0013071,ORG-0155,USR-01481,todos,todo_completed,2025-04-19,2025-04-19 09:18:36
EVT-0016325,ORG-0198,USR-01930,issues,issue_created,2026-01-28,2026-01-28 10:22:40
EVT-0014336,ORG-0171,USR-01650,rocks,rock_created,2025-09-12,2025-09-12 11:02:27
EVT-0011084,ORG-0121,USR-01191,rocks,rock_updated,2025-11-28,2025-11-28 12:56:32
EVT-0000772,ORG-0006,USR-00065,todos,todo_completed,2025-08-28,2025-08-28 14:12:57
EVT-0013400,ORG-0158,USR-01520,rocks,rock_completed,2025-10-25,2025-10-25 11:38:30
EVT-0000950,ORG-0009,USR-00095,scorecards,scorecard_score_entered,2025-12-19,2025-12-19 15:46:46
EVT-0004203,ORG-0040,USR-00449,meetings,meeting_completed,2025-12-18,2025-12-18 15:56:00
EVT-0009346,ORG-0098,USR-00962,issues,issue_resolved,2024-08-09,2024-08-09 11:29:20
EVT-0004425,ORG-0043,USR-00490,scorecards,scorecard_score_entered,2024-09-01,2024-09-01 09:15:33
EVT-0014845,ORG-0180,USR-01754,headlines,headline_created,2024-03-19,2024-03-19 17:39:58
EVT-0009971,ORG-0104,USR-01020,scorecards,scorecard_updated,2025-09-13,2025-09-13 13:19:41
EVT-0000741,ORG-0006,USR-00060,rocks,rock_updated,2024-11-19,2024-11-19 09:54:14
EVT-0011474,ORG-0134,USR-01256,issues,issue_resolved,2025-12-09,2025-12-09 16:50:50
EVT-0014811,ORG-0179,USR-01746,rocks,rock_completed,2026-02-08,2026-02-08 14:25:31
EVT-0010623,ORG-0115,USR-01121,headlines,headline_created,2025-01-04,2025-01-04 16:03:09
EVT-0012160,ORG-0142,USR-01360,issues,issue_resolved,2023-10-16,2023-10-16 14:56:24
EVT-0006981,ORG-0071,USR-00720,meetings,meeting_created,2024-12-14,2024-12-14 09:22:15
EVT-0013932,ORG-0167,USR-01594,todos,todo_completed,2024-04-29,2024-04-29 11:21:49
EVT-0015369,ORG-0190,USR-01830,headlines,headline_created,2024-03-11,2024-03-11 09:55:17
EVT-0000061,ORG-0001,USR-00002,todos,todo_completed,2025-07-09,2025-07-09 11:16:57
EVT-0012718,ORG-0149,USR-01444,todos,todo_completed,2024-07-28,2024-07-28 12:12:45
EVT-0006241,ORG-0062,USR-00638,headlines,headline_created,2025-07-07,2025-07-07 08:13:05
EVT-0016124,ORG-0198,USR-01941,todos,todo_completed,2023-12-24,2023-12-24 09:04:26
EVT-0004551,ORG-0043,USR-00492,todos,todo_created,2025-10-04,2025-10-04 10:13:31
EVT-0001136,ORG-0011,USR-00126,scorecards,scorecard_updated,2025-07-28,2025-07-28 13:36:06
